Frame,Landmark Name,Landmark ID,X,Y,Z
7.0,RIGHT_ELBOW,2,0.2882058024406433,0.611275315284729,-0.6517911553382874
7.0,RIGHT_WRIST,3,0.3941490054130554,0.681510865688324,-0.6564717292785645
7.0,LEFT_SHOULDER,4,0.37975162267684937,0.508510172367096,0.06814128905534744
7.0,LEFT_ELBOW,5,0.4374617636203766,0.5753244161605835,0.2590423822402954
7.0,LEFT_WRIST,6,0.5197532773017883,0.6121358275413513,0.15452688932418823
7.0,RIGHT_HIP,7,0.29265084862709045,0.6747300624847412,-0.19345629215240479
7.0,RIGHT_KNEE,8,0.3086578845977783,0.809841513633728,-0.2180994302034378
7.0,RIGHT_ANKLE,9,0.23213011026382446,0.9353849291801453,-0.13475143909454346
7.0,LEFT_HIP,10,0.34335052967071533,0.6747387647628784,0.19337965548038483
7.0,LEFT_KNEE,11,0.4006626009941101,0.7966198921203613,0.34840157628059387
7.0,LEFT_ANKLE,12,0.4786815345287323,0.8966601490974426,0.5598981380462646
8.0,NOSE,0,0.40983420610427856,0.4382060170173645,-0.33462461829185486
8.0,RIGHT_SHOULDER,1,0.30131158232688904,0.5067822337150574,-0.5730447769165039
8.0,RIGHT_ELBOW,2,0.2871187925338745,0.6112771034240723,-0.6330328583717346
8.0,RIGHT_WRIST,3,0.3930554986000061,0.6814864277839661,-0.6376908421516418
8.0,LEFT_SHOULDER,4,0.37796202301979065,0.5082213282585144,0.08023356646299362
8.0,LEFT_ELBOW,5,0.4371044635772705,0.5734682083129883,0.2735491394996643
8.0,LEFT_WRIST,6,0.5199059247970581,0.6084436178207397,0.17690904438495636
8.0,RIGHT_HIP,7,0.2915346622467041,0.6747084856033325,-0.19056184589862823
8.0,RIGHT_KNEE,8,0.30860984325408936,0.810074508190155,-0.22308415174484253
8.0,RIGHT_ANKLE,9,0.23217687010765076,0.9355812072753906,-0.14695121347904205
8.0,LEFT_HIP,10,0.34335070848464966,0.6747435927391052,0.19051197171211243
8.0,LEFT_KNEE,11,0.4019765555858612,0.7897569537162781,0.3240070939064026
8.0,LEFT_ANKLE,12,0.4791995882987976,0.8970529437065125,0.512310802936554
9.0,NOSE,0,0.40875762701034546,0.4381938874721527,-0.324672669172287
9.0,RIGHT_SHOULDER,1,0.3003979027271271,0.5067368745803833,-0.5678673386573792
9.0,RIGHT_ELBOW,2,0.2860296964645386,0.6112493276596069,-0.6294527053833008
9.0,RIGHT_WRIST,3,0.3921230435371399,0.6814696788787842,-0.6361285448074341
9.0,LEFT_SHOULDER,4,0.3763299584388733,0.5079103708267212,0.08855395764112473
9.0,LEFT_ELBOW,5,0.4368692934513092,0.5718037486076355,0.2845158576965332
9.0,LEFT_WRIST,6,0.5211588144302368,0.6069037318229675,0.1844681203365326
9.0,RIGHT_HIP,7,0.29035231471061707,0.6747037768363953,-0.19004662334918976
9.0,RIGHT_KNEE,8,0.30851981043815613,0.8104019165039062,-0.2225552201271057
9.0,RIGHT_ANKLE,9,0.23235708475112915,0.9358270764350891,-0.14194044470787048
9.0,LEFT_HIP,10,0.3433930277824402,0.6748224496841431,0.19000568985939026
9.0,LEFT_KNEE,11,0.4034474194049835,0.7868155241012573,0.34002310037612915
9.0,LEFT_ANKLE,12,0.4792092740535736,0.8970696330070496,0.5479949116706848
10.0,NOSE,0,0.40851515531539917,0.43808192014694214,-0.3172210156917572
10.0,RIGHT_SHOULDER,1,0.3002297282218933,0.5067421197891235,-0.5669867396354675
10.0,RIGHT_ELBOW,2,0.28555232286453247,0.6112205982208252,-0.6294795870780945
10.0,RIGHT_WRIST,3,0.3911462128162384,0.6814523935317993,-0.6365728974342346
10.0,LEFT_SHOULDER,4,0.37495219707489014,0.5070374608039856,0.09040870517492294
10.0,LEFT_ELBOW,5,0.4366757273674011,0.570457398891449,0.2974817752838135
10.0,LEFT_WRIST,6,0.5216370224952698,0.6032819747924805,0.21395938098430634
10.0,RIGHT_HIP,7,0.29028084874153137,0.674704909324646,-0.1894126832485199
10.0,RIGHT_KNEE,8,0.30847257375717163,0.810534656047821,-0.21993505954742432
10.0,RIGHT_ANKLE,9,0.23251058161258698,0.9358683824539185,-0.13844077289104462
10.0,LEFT_HIP,10,0.343610018491745,0.6748744249343872,0.18938452005386353
10.0,LEFT_KNEE,11,0.4047103822231293,0.7859964370727539,0.34601569175720215
10.0,LEFT_ANKLE,12,0.47935715317726135,0.8972115516662598,0.5551919937133789
11.0,NOSE,0,0.4082065224647522,0.4377764165401459,-0.31866928935050964
11.0,RIGHT_SHOULDER,1,0.3000384271144867,0.5067261457443237,-0.5708945989608765
11.0,RIGHT_ELBOW,2,0.2848649322986603,0.6111612915992737,-0.635540783405304
11.0,RIGHT_WRIST,3,0.3900068402290344,0.6813053488731384,-0.6421892642974854
11.0,LEFT_SHOULDER,4,0.3738919198513031,0.5060498118400574,0.09285382181406021
11.0,LEFT_ELBOW,5,0.4363177418708801,0.5690461993217468,0.30498257279396057
11.0,LEFT_WRIST,6,0.524219810962677,0.6013280153274536,0.22121749818325043
11.0,RIGHT_HIP,7,0.2902853190898895,0.674705982208252,-0.1894676387310028
11.0,RIGHT_KNEE,8,0.3084847629070282,0.8106856346130371,-0.21971136331558228
11.0,RIGHT_ANKLE,9,0.23273421823978424,0.9358816146850586,-0.13738669455051422
11.0,LEFT_HIP,10,0.3436398208141327,0.6749901175498962,0.18943850696086884
11.0,LEFT_KNEE,11,0.40470242500305176,0.7860923409461975,0.35095134377479553
11.0,LEFT_ANKLE,12,0.48012423515319824,0.8975364565849304,0.5630295872688293
12.0,NOSE,0,0.4076443612575531,0.43772023916244507,-0.32067447900772095
12.0,RIGHT_SHOULDER,1,0.2994580566883087,0.5067263841629028,-0.569855272769928
12.0,RIGHT_ELBOW,2,0.2842368185520172,0.6111099123954773,-0.634852409362793
12.0,RIGHT_WRIST,3,0.38945963978767395,0.681332528591156,-0.6444295048713684
12.0,LEFT_SHOULDER,4,0.3727072775363922,0.5050235986709595,0.09178844094276428
12.0,LEFT_ELBOW,5,0.4315665662288666,0.5656375288963318,0.3103157579898834
12.0,LEFT_WRIST,6,0.5248170495033264,0.597588300704956,0.2348816990852356
12.0,RIGHT_HIP,7,0.2902670204639435,0.6746883392333984,-0.18864981830120087
12.0,RIGHT_KNEE,8,0.30846163630485535,0.8110181093215942,-0.21769101917743683
12.0,RIGHT_ANKLE,9,0.23292957246303558,0.9358918070793152,-0.12620487809181213
12.0,LEFT_HIP,10,0.34366509318351746,0.675000786781311,0.1886049509048462
12.0,LEFT_KNEE,11,0.40737250447273254,0.7849677801132202,0.3521614372730255
12.0,LEFT_ANKLE,12,0.48107245564460754,0.8975418210029602,0.5655556321144104
13.0,NOSE,0,0.4075269103050232,0.43741685152053833,-0.32705894112586975
13.0,RIGHT_SHOULDER,1,0.2990736961364746,0.5067300200462341,-0.5939635634422302
13.0,RIGHT_ELBOW,2,0.2830851972103119,0.611133873462677,-0.6609419584274292
13.0,RIGHT_WRIST,3,0.3883861005306244,0.6813110113143921,-0.6714187860488892
13.0,LEFT_SHOULDER,4,0.3720528781414032,0.5044856071472168,0.08948049694299698
13.0,LEFT_ELBOW,5,0.43145209550857544,0.5633719563484192,0.3153621554374695
13.0,LEFT_WRIST,6,0.5272179245948792,0.594723105430603,0.2335546314716339
13.0,RIGHT_HIP,7,0.29038527607917786,0.6749044060707092,-0.19410860538482666
13.0,RIGHT_KNEE,8,0.30855175852775574,0.8112524747848511,-0.21064554154872894
13.0,RIGHT_ANKLE,9,0.23296992480754852,0.9358981847763062,-0.07988189160823822
13.0,LEFT_HIP,10,0.3433486819267273,0.6751160621643066,0.19403940439224243
13.0,LEFT_KNEE,11,0.41180241107940674,0.7837052941322327,0.3674417734146118
13.0,LEFT_ANKLE,12,0.48141029477119446,0.8975248336791992,0.5992063879966736
14.0,NOSE,0,0.40758174657821655,0.4370950758457184,-0.3454846143722534
14.0,RIGHT_SHOULDER,1,0.29875531792640686,0.5067497491836548,-0.6150749921798706
14.0,RIGHT_ELBOW,2,0.2818334102630615,0.6111381649971008,-0.6878268122673035
14.0,RIGHT_WRIST,3,0.38793081045150757,0.6816049814224243,-0.7020594477653503
14.0,LEFT_SHOULDER,4,0.3709637522697449,0.503750741481781,0.0872538760304451
14.0,LEFT_ELBOW,5,0.4312092959880829,0.5611010789871216,0.3245221972465515
14.0,LEFT_WRIST,6,0.528923749923706,0.5914468765258789,0.26111915707588196
14.0,RIGHT_HIP,7,0.2914067506790161,0.6753553152084351,-0.19827696681022644
14.0,RIGHT_KNEE,8,0.3087846040725708,0.8116529583930969,-0.1949096918106079
14.0,RIGHT_ANKLE,9,0.23297692835330963,0.9359215497970581,-0.049256473779678345
14.0,LEFT_HIP,10,0.34353959560394287,0.6751811504364014,0.19820468127727509
14.0,LEFT_KNEE,11,0.4184250831604004,0.7825524806976318,0.39314693212509155
14.0,LEFT_ANKLE,12,0.4816649556159973,0.8975204229354858,0.644436240196228
15.0,NOSE,0,0.40666207671165466,0.43649521470069885,-0.339572012424469
15.0,RIGHT_SHOULDER,1,0.2982272207736969,0.5066754817962646,-0.610812783241272
15.0,RIGHT_ELBOW,2,0.2805884778499603,0.6108049750328064,-0.6834686994552612
15.0,RIGHT_WRIST,3,0.3855540454387665,0.6815270185470581,-0.69611656665802
15.0,LEFT_SHOULDER,4,0.3700610399246216,0.503150999546051,0.09460663050413132
15.0,LEFT_ELBOW,5,0.43192362785339355,0.5583530068397522,0.3374742865562439
15.0,LEFT_WRIST,6,0.5354267358779907,0.5912449359893799,0.26415693759918213
15.0,RIGHT_HIP,7,0.2930660545825958,0.6755924820899963,-0.20206721127033234
15.0,RIGHT_KNEE,8,0.3100174069404602,0.8117296099662781,-0.18879267573356628
15.0,RIGHT_ANKLE,9,0.23298750817775726,0.93592768907547,-0.03263203427195549
15.0,LEFT_HIP,10,0.34354206919670105,0.6753271222114563,0.20199739933013916
15.0,LEFT_KNEE,11,0.42070817947387695,0.7823510766029358,0.39002829790115356
15.0,LEFT_ANKLE,12,0.48213908076286316,0.897504448890686,0.6338849663734436
16.0,NOSE,0,0.40528687834739685,0.43623796105384827,-0.3402850329875946
16.0,RIGHT_SHOULDER,1,0.2976924479007721,0.5065821409225464,-0.6084710359573364
16.0,RIGHT_ELBOW,2,0.27942198514938354,0.6103083491325378,-0.6809974908828735
16.0,RIGHT_WRIST,3,0.3821885883808136,0.681325376033783,-0.6934751868247986
16.0,LEFT_SHOULDER,4,0.369658499956131,0.5026772618293762,0.09250443428754807
16.0,LEFT_ELBOW,5,0.43447908759117126,0.5574140548706055,0.33663466572761536
16.0,LEFT_WRIST,6,0.5379438400268555,0.5897688865661621,0.26716598868370056
16.0,RIGHT_HIP,7,0.29460421204566956,0.6756166815757751,-0.20230361819267273
16.0,RIGHT_KNEE,8,0.31129369139671326,0.8117270469665527,-0.19020786881446838
16.0,RIGHT_ANKLE,9,0.2330145537853241,0.9358906745910645,-0.03989805653691292
16.0,LEFT_HIP,10,0.34413495659828186,0.6753278970718384,0.20222678780555725
16.0,LEFT_KNEE,11,0.4207896292209625,0.7824445962905884,0.3883048892021179
16.0,LEFT_ANKLE,12,0.48314839601516724,0.8975794911384583,0.6290204524993896
17.0,NOSE,0,0.40427255630493164,0.435908704996109,-0.33606937527656555
17.0,RIGHT_SHOULDER,1,0.2972509264945984,0.5065504312515259,-0.6071510910987854
17.0,RIGHT_ELBOW,2,0.27856507897377014,0.609960675239563,-0.6795682907104492
17.0,RIGHT_WRIST,3,0.379714697599411,0.6812474727630615,-0.6898823380470276
17.0,LEFT_SHOULDER,4,0.3686727285385132,0.5016735792160034,0.09666746854782104
17.0,LEFT_ELBOW,5,0.43446242809295654,0.5539690852165222,0.3509863018989563
17.0,LEFT_WRIST,6,0.5392723679542542,0.5863521099090576,0.2907465696334839
17.0,RIGHT_HIP,7,0.2953130006790161,0.6757076382637024,-0.20314651727676392
17.0,RIGHT_KNEE,8,0.31220534443855286,0.8117146492004395,-0.19214875996112823
17.0,RIGHT_ANKLE,9,0.23300586640834808,0.935732364654541,-0.03917926177382469
17.0,LEFT_HIP,10,0.3445751965045929,0.6753682494163513,0.20306405425071716
17.0,LEFT_KNEE,11,0.42062440514564514,0.7826361060142517,0.386532723903656
17.0,LEFT_ANKLE,12,0.483992338180542,0.8975860476493835,0.6251909136772156
18.0,NOSE,0,0.40296661853790283,0.43580856919288635,-0.3354628086090088
18.0,RIGHT_SHOULDER,1,0.2964833676815033,0.5065513849258423,-0.6068613529205322
18.0,RIGHT_ELBOW,2,0.2780158519744873,0.6097581386566162,-0.6783761978149414
18.0,RIGHT_WRIST,3,0.3774697482585907,0.6811292767524719,-0.6878577470779419
18.0,LEFT_SHOULDER,4,0.36846214532852173,0.5014651417732239,0.09527575969696045
18.0,LEFT_ELBOW,5,0.4354178011417389,0.551856517791748,0.34861624240875244
18.0,LEFT_WRIST,6,0.5415061712265015,0.5835627317428589,0.2912573218345642
18.0,RIGHT_HIP,7,0.29529061913490295,0.6757084727287292,-0.20306402444839478
18.0,RIGHT_KNEE,8,0.3121621310710907,0.8117109537124634,-0.19966165721416473
18.0,RIGHT_ANKLE,9,0.23286378383636475,0.9357038736343384,-0.06620113551616669
18.0,LEFT_HIP,10,0.34593528509140015,0.6753132343292236,0.2029804289340973
18.0,LEFT_KNEE,11,0.4256639778614044,0.7810194492340088,0.38404688239097595
18.0,LEFT_ANKLE,12,0.48411229252815247,0.8970982432365417,0.6225140690803528
19.0,NOSE,0,0.4023456573486328,0.43524402379989624,-0.331510454416275
19.0,RIGHT_SHOULDER,1,0.2964981198310852,0.5065492987632751,-0.6060962080955505
19.0,RIGHT_ELBOW,2,0.27716875076293945,0.6096547245979309,-0.6783486604690552
19.0,RIGHT_WRIST,3,0.3763747811317444,0.6807956695556641,-0.6896620988845825
19.0,LEFT_SHOULDER,4,0.3672325015068054,0.5004838705062866,0.09777890145778656
19.0,LEFT_ELBOW,5,0.4353427588939667,0.5490680932998657,0.3565670847892761
19.0,LEFT_WRIST,6,0.5407087206840515,0.5793169140815735,0.31404221057891846
19.0,RIGHT_HIP,7,0.2956071197986603,0.6757375597953796,-0.2028207778930664
19.0,RIGHT_KNEE,8,0.31213149428367615,0.8114029765129089,-0.19969208538532257
19.0,RIGHT_ANKLE,9,0.23287023603916168,0.935706615447998,-0.06489851325750351
19.0,LEFT_HIP,10,0.34596723318099976,0.675284743309021,0.20273812115192413
19.0,LEFT_KNEE,11,0.4275055229663849,0.7800991535186768,0.37438586354255676
19.0,LEFT_ANKLE,12,0.4843282401561737,0.896711528301239,0.6133091449737549
20.0,NOSE,0,0.4016348123550415,0.43508806824684143,-0.3152104616165161
20.0,RIGHT_SHOULDER,1,0.2963539659976959,0.5065733194351196,-0.5938190817832947
20.0,RIGHT_ELBOW,2,0.27607351541519165,0.6091936826705933,-0.6674333214759827
20.0,RIGHT_WRIST,3,0.3744564950466156,0.6802619695663452,-0.6765543222427368
20.0,LEFT_SHOULDER,4,0.36664116382598877,0.4999619424343109,0.110417939722538
20.0,LEFT_ELBOW,5,0.43712756037712097,0.5456972122192383,0.36533546447753906
20.0,LEFT_WRIST,6,0.542021632194519,0.5771236419677734,0.31261444091796875
20.0,RIGHT_HIP,7,0.2956787943840027,0.675532877445221,-0.20301683247089386
20.0,RIGHT_KNEE,8,0.3121072053909302,0.8105443716049194,-0.22369299829006195
20.0,RIGHT_ANKLE,9,0.23287427425384521,0.9357266426086426,-0.11544466763734818
20.0,LEFT_HIP,10,0.34594017267227173,0.6747852563858032,0.20293597877025604
20.0,LEFT_KNEE,11,0.42853274941444397,0.7790430784225464,0.3695620596408844
20.0,LEFT_ANKLE,12,0.48468446731567383,0.8961955308914185,0.6044377088546753
21.0,NOSE,0,0.40082910656929016,0.4349913001060486,-0.28382453322410583
21.0,RIGHT_SHOULDER,1,0.2962650954723358,0.5065869092941284,-0.5668095350265503
21.0,RIGHT_ELBOW,2,0.2749645411968231,0.6087132096290588,-0.6401874423027039
21.0,RIGHT_WRIST,3,0.37280523777008057,0.6795031428337097,-0.6463468074798584
21.0,LEFT_SHOULDER,4,0.36643341183662415,0.49984580278396606,0.13668841123580933
21.0,LEFT_ELBOW,5,0.4429437518119812,0.5435842275619507,0.38560566306114197
21.0,LEFT_WRIST,6,0.5461490154266357,0.5748234391212463,0.32956016063690186
21.0,RIGHT_HIP,7,0.2956525981426239,0.6753568053245544,-0.20313414931297302
21.0,RIGHT_KNEE,8,0.31191879510879517,0.8102676272392273,-0.23371991515159607
21.0,RIGHT_ANKLE,9,0.23292236030101776,0.9357503652572632,-0.13025033473968506
21.0,LEFT_HIP,10,0.3461076021194458,0.6747485399246216,0.2030494064092636
21.0,LEFT_KNEE,11,0.4280793368816376,0.7793002724647522,0.3614749610424042
21.0,LEFT_ANKLE,12,0.48522576689720154,0.8960806131362915,0.589652955532074
22.0,NOSE,0,0.4003702402114868,0.43457165360450745,-0.2812609076499939
22.0,RIGHT_SHOULDER,1,0.2960975468158722,0.5065783262252808,-0.5639018416404724
22.0,RIGHT_ELBOW,2,0.2742491364479065,0.6080805659294128,-0.6383938193321228
22.0,RIGHT_WRIST,3,0.3703782260417938,0.6787651777267456,-0.6432732343673706
22.0,LEFT_SHOULDER,4,0.3663538694381714,0.4994213581085205,0.13935531675815582
22.0,LEFT_ELBOW,5,0.4459778964519501,0.5418862104415894,0.3911142647266388
22.0,LEFT_WRIST,6,0.5486119389533997,0.5710024833679199,0.3422831594944
22.0,RIGHT_HIP,7,0.29627296328544617,0.6752834320068359,-0.2032235860824585
22.0,RIGHT_KNEE,8,0.31191614270210266,0.8101578950881958,-0.23563511669635773
22.0,RIGHT_ANKLE,9,0.23304420709609985,0.9358410835266113,-0.1332118958234787
22.0,LEFT_HIP,10,0.3465859591960907,0.6747217178344727,0.20313528180122375
22.0,LEFT_KNEE,11,0.428084135055542,0.7794893980026245,0.37592002749443054
22.0,LEFT_ANKLE,12,0.48538869619369507,0.8959861993789673,0.6226452589035034
23.0,NOSE,0,0.39940425753593445,0.43439459800720215,-0.2649354338645935
23.0,RIGHT_SHOULDER,1,0.29583579301834106,0.5065633058547974,-0.5452703833580017
23.0,RIGHT_ELBOW,2,0.2731226682662964,0.6077052354812622,-0.6191398501396179
23.0,RIGHT_WRIST,3,0.36816078424453735,0.6784340143203735,-0.6206303834915161
23.0,LEFT_SHOULDER,4,0.3663862943649292,0.4992724061012268,0.14768892526626587
23.0,LEFT_ELBOW,5,0.45140448212623596,0.54005366563797,0.3956948518753052
23.0,LEFT_WRIST,6,0.5534586906433105,0.5668145418167114,0.3467314541339874
23.0,RIGHT_HIP,7,0.2963801622390747,0.6754504442214966,-0.20318569242954254
23.0,RIGHT_KNEE,8,0.31172841787338257,0.8101717233657837,-0.23135758936405182
23.0,RIGHT_ANKLE,9,0.23336175084114075,0.9358981251716614,-0.12270398437976837
23.0,LEFT_HIP,10,0.3480244576931,0.6748955249786377,0.20308907330036163
23.0,LEFT_KNEE,11,0.4293749928474426,0.7799178957939148,0.3757690489292145
23.0,LEFT_ANKLE,12,0.48546266555786133,0.8960202932357788,0.6202013492584229
24.0,NOSE,0,0.3988558351993561,0.43394526839256287,-0.2619662582874298
24.0,RIGHT_SHOULDER,1,0.2953203618526459,0.5065669417381287,-0.5446142554283142
24.0,RIGHT_ELBOW,2,0.2728910446166992,0.6076804399490356,-0.6174296736717224
24.0,RIGHT_WRIST,3,0.3674825131893158,0.6784101724624634,-0.6150848269462585
24.0,LEFT_SHOULDER,4,0.36641183495521545,0.49904051423072815,0.15194359421730042
24.0,LEFT_ELBOW,5,0.4571365714073181,0.5389134287834167,0.39981237053871155
24.0,LEFT_WRIST,6,0.5593461394309998,0.5628868341445923,0.35933512449264526
24.0,RIGHT_HIP,7,0.2963494658470154,0.6755586862564087,-0.20289380848407745
24.0,RIGHT_KNEE,8,0.3117128908634186,0.8102335929870605,-0.22893062233924866
24.0,RIGHT_ANKLE,9,0.2337333709001541,0.9361926913261414,-0.11902597546577454
24.0,LEFT_HIP,10,0.3490001857280731,0.6750621795654297,0.20278966426849365
24.0,LEFT_KNEE,11,0.4290364682674408,0.7808903455734253,0.37372028827667236
24.0,LEFT_ANKLE,12,0.485967755317688,0.8960942029953003,0.6157232522964478
25.0,NOSE,0,0.3984646201133728,0.43335098028182983,-0.26471906900405884
25.0,RIGHT_SHOULDER,1,0.29465198516845703,0.5065663456916809,-0.5472062230110168
25.0,RIGHT_ELBOW,2,0.2728421688079834,0.6076859831809998,-0.6205403804779053
25.0,RIGHT_WRIST,3,0.3668632209300995,0.6785475611686707,-0.6176406741142273
25.0,LEFT_SHOULDER,4,0.366423636674881,0.49843448400497437,0.15210022032260895
25.0,LEFT_ELBOW,5,0.46081942319869995,0.5371173024177551,0.3957628905773163
