Frame,Landmark Name,Landmark ID,X,Y,Z
5.0,LEFT_KNEE,11,0.4471336305141449,0.8206264972686768,0.026272650808095932
5.0,LEFT_ANKLE,12,0.4563736915588379,0.941045880317688,0.117478147149086
6.0,NOSE,0,0.4765816330909729,0.48825323581695557,-0.23758816719055176
6.0,RIGHT_SHOULDER,1,0.40712839365005493,0.5133671164512634,-0.1751863658428192
6.0,RIGHT_ELBOW,2,0.3812845051288605,0.5932737588882446,-0.16496476531028748
6.0,RIGHT_WRIST,3,0.385056734085083,0.6830530762672424,-0.198510080575943
6.0,LEFT_SHOULDER,4,0.46908706426620483,0.5562499761581421,-0.09280996769666672
6.0,LEFT_ELBOW,5,0.4547097086906433,0.6432966589927673,-0.05955353379249573
6.0,LEFT_WRIST,6,0.43821287155151367,0.7225410342216492,-0.13384069502353668
6.0,RIGHT_HIP,7,0.39388811588287354,0.6839625835418701,-0.023831048980355263
6.0,RIGHT_KNEE,8,0.3795289695262909,0.8034919500350952,-0.03571297973394394
6.0,RIGHT_ANKLE,9,0.37208813428878784,0.9234488010406494,0.05751481652259827
6.0,LEFT_HIP,10,0.4299963414669037,0.6944351196289062,0.023828599601984024
6.0,LEFT_KNEE,11,0.4471202790737152,0.821096658706665,0.02718714252114296
6.0,LEFT_ANKLE,12,0.45624861121177673,0.9409332871437073,0.12016208469867706
7.0,NOSE,0,0.4761485159397125,0.4868347644805908,-0.23394814133644104
7.0,RIGHT_SHOULDER,1,0.4065403938293457,0.5129269957542419,-0.17248660326004028
7.0,RIGHT_ELBOW,2,0.3804749548435211,0.5921223759651184,-0.1637251377105713
7.0,RIGHT_WRIST,3,0.3837844133377075,0.6814624667167664,-0.19634738564491272
7.0,LEFT_SHOULDER,4,0.4683894217014313,0.5557030439376831,-0.09030334651470184
7.0,LEFT_ELBOW,5,0.45417580008506775,0.6432802677154541,-0.057062871754169464
7.0,LEFT_WRIST,6,0.43768686056137085,0.722574770450592,-0.12961523234844208
7.0,RIGHT_HIP,7,0.3927710950374603,0.6839684247970581,-0.02415177784860134
7.0,RIGHT_KNEE,8,0.3794521689414978,0.8035093545913696,-0.038412515074014664
7.0,RIGHT_ANKLE,9,0.37206998467445374,0.9231886267662048,0.046899061650037766
7.0,LEFT_HIP,10,0.42876505851745605,0.6944045424461365,0.024146750569343567
7.0,LEFT_KNEE,11,0.44634169340133667,0.8209286332130432,0.02637312188744545
7.0,LEFT_ANKLE,12,0.4561934471130371,0.940868616104126,0.10829945653676987
8.0,NOSE,0,0.47541528940200806,0.4861128032207489,-0.23311610519886017
8.0,RIGHT_SHOULDER,1,0.40569448471069336,0.5127112865447998,-0.169329434633255
8.0,RIGHT_ELBOW,2,0.3794059455394745,0.5907161235809326,-0.1611458659172058
8.0,RIGHT_WRIST,3,0.38250210881233215,0.6795650720596313,-0.19363318383693695
8.0,LEFT_SHOULDER,4,0.46769648790359497,0.5555686950683594,-0.09063465148210526
8.0,LEFT_ELBOW,5,0.45330914855003357,0.6432815790176392,-0.059007126837968826
8.0,LEFT_WRIST,6,0.436722993850708,0.7226050496101379,-0.1288640797138214
8.0,RIGHT_HIP,7,0.3914409875869751,0.6839644908905029,-0.024058189243078232
8.0,RIGHT_KNEE,8,0.37925201654434204,0.803530216217041,-0.0390002503991127
8.0,RIGHT_ANKLE,9,0.3720018267631531,0.9232163429260254,0.04377615079283714
8.0,LEFT_HIP,10,0.42782726883888245,0.6943959593772888,0.02405819110572338
8.0,LEFT_KNEE,11,0.4449511468410492,0.8209290504455566,0.025374066084623337
8.0,LEFT_ANKLE,12,0.4560372829437256,0.9408320784568787,0.10446883738040924
9.0,NOSE,0,0.47482433915138245,0.4849517345428467,-0.22985172271728516
9.0,RIGHT_SHOULDER,1,0.40435919165611267,0.5127164721488953,-0.17093387246131897
9.0,RIGHT_ELBOW,2,0.3780474066734314,0.5907376408576965,-0.1639837771654129
9.0,RIGHT_WRIST,3,0.3816241919994354,0.6797399520874023,-0.19571611285209656
9.0,LEFT_SHOULDER,4,0.4668944776058197,0.555565595626831,-0.09015200287103653
9.0,LEFT_ELBOW,5,0.45251521468162537,0.6438290476799011,-0.058676429092884064
9.0,LEFT_WRIST,6,0.4361727833747864,0.7230666875839233,-0.1269129067659378
9.0,RIGHT_HIP,7,0.39055919647216797,0.6840836405754089,-0.024202987551689148
9.0,RIGHT_KNEE,8,0.3792412579059601,0.8035300970077515,-0.04925502836704254
9.0,RIGHT_ANKLE,9,0.37188151478767395,0.9233611226081848,0.037292107939720154
9.0,LEFT_HIP,10,0.42693454027175903,0.6944595575332642,0.024204019457101822
9.0,LEFT_KNEE,11,0.4441286623477936,0.8208868503570557,0.021652784198522568
9.0,LEFT_ANKLE,12,0.45597028732299805,0.9407223463058472,0.10712845623493195
10.0,NOSE,0,0.4740561842918396,0.48431113362312317,-0.23011848330497742
10.0,RIGHT_SHOULDER,1,0.4034058153629303,0.5125922560691833,-0.17349255084991455
10.0,RIGHT_ELBOW,2,0.3766476511955261,0.5908263921737671,-0.17147934436798096
10.0,RIGHT_WRIST,3,0.3805193305015564,0.6799598336219788,-0.2035462111234665
10.0,LEFT_SHOULDER,4,0.46603965759277344,0.5555413365364075,-0.09161993116140366
10.0,LEFT_ELBOW,5,0.4516240954399109,0.6446481347084045,-0.06061079353094101
10.0,LEFT_WRIST,6,0.43525785207748413,0.7238526940345764,-0.12791140377521515
10.0,RIGHT_HIP,7,0.39011895656585693,0.6845820546150208,-0.02429804764688015
10.0,RIGHT_KNEE,8,0.3789669871330261,0.8036825656890869,-0.048117171972990036
10.0,RIGHT_ANKLE,9,0.3716576099395752,0.9233739972114563,0.04420899599790573
10.0,LEFT_HIP,10,0.4262990355491638,0.6948677897453308,0.02429896965622902
10.0,LEFT_KNEE,11,0.4436012804508209,0.8208688497543335,0.019860446453094482
10.0,LEFT_ANKLE,12,0.4559122622013092,0.9405466914176941,0.10908456146717072
11.0,NOSE,0,0.47308284044265747,0.4823717474937439,-0.23540405929088593
11.0,RIGHT_SHOULDER,1,0.4022463262081146,0.5119702219963074,-0.18248581886291504
11.0,RIGHT_ELBOW,2,0.375626802444458,0.5906755924224854,-0.18191318213939667
11.0,RIGHT_WRIST,3,0.3794645071029663,0.6800000071525574,-0.21346354484558105
11.0,LEFT_SHOULDER,4,0.46532177925109863,0.5554128289222717,-0.09733948856592178
11.0,LEFT_ELBOW,5,0.45079463720321655,0.6449501514434814,-0.06647151708602905
11.0,LEFT_WRIST,6,0.43474435806274414,0.723906934261322,-0.13225415349006653
11.0,RIGHT_HIP,7,0.3900739550590515,0.6844953894615173,-0.024431327357888222
11.0,RIGHT_KNEE,8,0.3789750933647156,0.8036568760871887,-0.047955673187971115
11.0,RIGHT_ANKLE,9,0.3715282082557678,0.9233769178390503,0.042757097631692886
11.0,LEFT_HIP,10,0.426319420337677,0.6943912506103516,0.02443208545446396
11.0,LEFT_KNEE,11,0.443218857049942,0.819846510887146,0.021284695714712143
11.0,LEFT_ANKLE,12,0.4557276666164398,0.9395582675933838,0.11013583093881607
12.0,NOSE,0,0.4721013903617859,0.48128068447113037,-0.24016427993774414
12.0,RIGHT_SHOULDER,1,0.40169304609298706,0.5112625956535339,-0.18494737148284912
12.0,RIGHT_ELBOW,2,0.3754136562347412,0.5907195806503296,-0.1841319501399994
12.0,RIGHT_WRIST,3,0.3780044615268707,0.6804018020629883,-0.21582476794719696
12.0,LEFT_SHOULDER,4,0.4647214412689209,0.5549923181533813,-0.10036734491586685
12.0,LEFT_ELBOW,5,0.45015662908554077,0.6449352502822876,-0.0714072436094284
12.0,LEFT_WRIST,6,0.4341855049133301,0.7240030169487,-0.13928937911987305
12.0,RIGHT_HIP,7,0.3895086646080017,0.6843122839927673,-0.024525873363018036
12.0,RIGHT_KNEE,8,0.37886425852775574,0.8037416338920593,-0.043480075895786285
12.0,RIGHT_ANKLE,9,0.37142783403396606,0.923392653465271,0.052353303879499435
12.0,LEFT_HIP,10,0.42610445618629456,0.6934627294540405,0.024525145068764687
12.0,LEFT_KNEE,11,0.4430576264858246,0.8188897967338562,0.011155940592288971
12.0,LEFT_ANKLE,12,0.45568495988845825,0.939166784286499,0.09761278331279755
13.0,NOSE,0,0.4712328016757965,0.48017582297325134,-0.23845069110393524
13.0,RIGHT_SHOULDER,1,0.40113750100135803,0.511137843132019,-0.18499787151813507
13.0,RIGHT_ELBOW,2,0.37491974234580994,0.5907660126686096,-0.18243582546710968
13.0,RIGHT_WRIST,3,0.37667736411094666,0.6805266737937927,-0.2135569304227829
13.0,LEFT_SHOULDER,4,0.46440038084983826,0.5547793507575989,-0.10091505944728851
13.0,LEFT_ELBOW,5,0.4490338861942291,0.6453940272331238,-0.07130589336156845
13.0,LEFT_WRIST,6,0.4339464604854584,0.7255817651748657,-0.13646215200424194
13.0,RIGHT_HIP,7,0.3891310691833496,0.6841710209846497,-0.024517076089978218
13.0,RIGHT_KNEE,8,0.3788856565952301,0.8037382960319519,-0.04554859921336174
13.0,RIGHT_ANKLE,9,0.37137681245803833,0.9232928156852722,0.04688182473182678
13.0,LEFT_HIP,10,0.42606139183044434,0.6927008032798767,0.024513259530067444
13.0,LEFT_KNEE,11,0.44224438071250916,0.816496729850769,0.002486087381839752
13.0,LEFT_ANKLE,12,0.45567384362220764,0.9387600421905518,0.08251497149467468
14.0,NOSE,0,0.4704083800315857,0.4787589907646179,-0.23812277615070343
14.0,RIGHT_SHOULDER,1,0.40053898096084595,0.5107787847518921,-0.1838943213224411
14.0,RIGHT_ELBOW,2,0.3745557963848114,0.5908002853393555,-0.18026365339756012
14.0,RIGHT_WRIST,3,0.37559348344802856,0.6805660128593445,-0.20813629031181335
14.0,LEFT_SHOULDER,4,0.46396756172180176,0.5541102290153503,-0.10267641395330429
14.0,LEFT_ELBOW,5,0.44799718260765076,0.6455342769622803,-0.07402728497982025
14.0,LEFT_WRIST,6,0.4339020848274231,0.7269906997680664,-0.1380831003189087
14.0,RIGHT_HIP,7,0.38847631216049194,0.684054970741272,-0.02370438352227211
14.0,RIGHT_KNEE,8,0.37888380885124207,0.8038416504859924,-0.0441778227686882
14.0,RIGHT_ANKLE,9,0.3712764382362366,0.9231027960777283,0.04772818833589554
14.0,LEFT_HIP,10,0.42582207918167114,0.6918035745620728,0.023690786212682724
14.0,LEFT_KNEE,11,0.4416401982307434,0.8148937821388245,0.002401679987087846
14.0,LEFT_ANKLE,12,0.4556701183319092,0.9386144876480103,0.08312149345874786
15.0,NOSE,0,0.46965306997299194,0.47809097170829773,-0.2427908182144165
15.0,RIGHT_SHOULDER,1,0.39977940917015076,0.5102400183677673,-0.18267035484313965
15.0,RIGHT_ELBOW,2,0.3742915987968445,0.5901444554328918,-0.17516525089740753
15.0,RIGHT_WRIST,3,0.3738700747489929,0.6803209185600281,-0.20236968994140625
15.0,LEFT_SHOULDER,4,0.4634799361228943,0.5534085035324097,-0.10715977847576141
15.0,LEFT_ELBOW,5,0.447093665599823,0.6459330916404724,-0.07761117815971375
15.0,LEFT_WRIST,6,0.4336814284324646,0.7284240126609802,-0.14111734926700592
15.0,RIGHT_HIP,7,0.38752683997154236,0.6838671565055847,-0.02243391051888466
15.0,RIGHT_KNEE,8,0.37886855006217957,0.8040388226509094,-0.04067850857973099
15.0,RIGHT_ANKLE,9,0.37119191884994507,0.9230824708938599,0.054998479783535004
15.0,LEFT_HIP,10,0.4253087639808655,0.6911654472351074,0.022413624450564384
15.0,LEFT_KNEE,11,0.44123125076293945,0.8142448663711548,0.0008185515180230141
15.0,LEFT_ANKLE,12,0.455677330493927,0.9387574791908264,0.0858672633767128
16.0,NOSE,0,0.46879488229751587,0.4762852191925049,-0.24325156211853027
16.0,RIGHT_SHOULDER,1,0.3989902436733246,0.5098596215248108,-0.1790952980518341
16.0,RIGHT_ELBOW,2,0.37385958433151245,0.589219331741333,-0.169196218252182
16.0,RIGHT_WRIST,3,0.3723476529121399,0.6795376539230347,-0.19668039679527283
16.0,LEFT_SHOULDER,4,0.46302515268325806,0.5529727339744568,-0.10672064125537872
16.0,LEFT_ELBOW,5,0.4460999369621277,0.6459398865699768,-0.07658188045024872
16.0,LEFT_WRIST,6,0.43342018127441406,0.7294839024543762,-0.1404857188463211
16.0,RIGHT_HIP,7,0.3867946267127991,0.68332439661026,-0.021649615839123726
16.0,RIGHT_KNEE,8,0.3787338435649872,0.8041233420372009,-0.036253608763217926
16.0,RIGHT_ANKLE,9,0.3710985481739044,0.9233888387680054,0.056523747742176056
16.0,LEFT_HIP,10,0.42492300271987915,0.690381646156311,0.021621394902467728
16.0,LEFT_KNEE,11,0.440690279006958,0.8135026693344116,-0.0014492534101009369
16.0,LEFT_ANKLE,12,0.45567917823791504,0.9388233423233032,0.08077718317508698
17.0,NOSE,0,0.46783775091171265,0.4758565127849579,-0.25111061334609985
17.0,RIGHT_SHOULDER,1,0.3983253836631775,0.5096485614776611,-0.18148498237133026
17.0,RIGHT_ELBOW,2,0.37341630458831787,0.5888527035713196,-0.17064152657985687
17.0,RIGHT_WRIST,3,0.3706039786338806,0.6791051030158997,-0.19822412729263306
17.0,LEFT_SHOULDER,4,0.46247583627700806,0.5521108508110046,-0.11105217039585114
17.0,LEFT_ELBOW,5,0.4458722472190857,0.6455946564674377,-0.08089210093021393
17.0,LEFT_WRIST,6,0.43328675627708435,0.7293396592140198,-0.14661556482315063
17.0,RIGHT_HIP,7,0.3860480785369873,0.6825446486473083,-0.021859126165509224
17.0,RIGHT_KNEE,8,0.3785150349140167,0.8041197061538696,-0.04131334275007248
17.0,RIGHT_ANKLE,9,0.37099725008010864,0.9236952662467957,0.04816645756363869
17.0,LEFT_HIP,10,0.42416223883628845,0.6887567639350891,0.021831387653946877
17.0,LEFT_KNEE,11,0.4406290054321289,0.8116542100906372,-0.01292417198419571
17.0,LEFT_ANKLE,12,0.455646812915802,0.9387394189834595,0.06784524768590927
18.0,NOSE,0,0.4667004942893982,0.47549256682395935,-0.2596735656261444
18.0,RIGHT_SHOULDER,1,0.3977043330669403,0.5093054175376892,-0.18901190161705017
18.0,RIGHT_ELBOW,2,0.37273427844047546,0.5880239009857178,-0.1791103631258011
18.0,RIGHT_WRIST,3,0.36950165033340454,0.6787185072898865,-0.20886635780334473
18.0,LEFT_SHOULDER,4,0.46197158098220825,0.5513083934783936,-0.1160990372300148
18.0,LEFT_ELBOW,5,0.4458223283290863,0.6441562175750732,-0.08472365140914917
18.0,LEFT_WRIST,6,0.43321356177330017,0.7292355298995972,-0.15157358348369598
18.0,RIGHT_HIP,7,0.3856508433818817,0.6817366480827332,-0.021991979330778122
18.0,RIGHT_KNEE,8,0.3778555393218994,0.8042242527008057,-0.03629165142774582
18.0,RIGHT_ANKLE,9,0.37075018882751465,0.9238189458847046,0.05911697819828987
18.0,LEFT_HIP,10,0.42401981353759766,0.6872811317443848,0.021962985396385193
18.0,LEFT_KNEE,11,0.44055813550949097,0.8101750612258911,-0.004779604263603687
18.0,LEFT_ANKLE,12,0.4555906355381012,0.9385679364204407,0.07816357910633087
19.0,NOSE,0,0.4657270312309265,0.474481999874115,-0.2588086724281311
19.0,RIGHT_SHOULDER,1,0.3971286416053772,0.5088382959365845,-0.184045672416687
19.0,RIGHT_ELBOW,2,0.37197211384773254,0.5876368880271912,-0.17213264107704163
19.0,RIGHT_WRIST,3,0.36818796396255493,0.6776471138000488,-0.20209166407585144
19.0,LEFT_SHOULDER,4,0.46126589179039,0.5506007671356201,-0.10933933407068253
19.0,LEFT_ELBOW,5,0.44539976119995117,0.643611490726471,-0.07843612134456635
19.0,LEFT_WRIST,6,0.43311557173728943,0.72914719581604,-0.15043076872825623
19.0,RIGHT_HIP,7,0.3850698471069336,0.6815792322158813,-0.02304094284772873
19.0,RIGHT_KNEE,8,0.37741440534591675,0.8043661117553711,-0.037169717252254486
19.0,RIGHT_ANKLE,9,0.37047070264816284,0.9238137006759644,0.06292669475078583
19.0,LEFT_HIP,10,0.42364591360092163,0.6871658563613892,0.023003950715065002
19.0,LEFT_KNEE,11,0.4402572214603424,0.8105416893959045,-0.001824945560656488
19.0,LEFT_ANKLE,12,0.45544153451919556,0.9387028813362122,0.0890357494354248
20.0,NOSE,0,0.46480974555015564,0.47353601455688477,-0.25635239481925964
20.0,RIGHT_SHOULDER,1,0.3964826464653015,0.5083253979682922,-0.1790933907032013
20.0,RIGHT_ELBOW,2,0.37136730551719666,0.5869914293289185,-0.1657751053571701
20.0,RIGHT_WRIST,3,0.36693641543388367,0.6774111986160278,-0.19583751261234283
20.0,LEFT_SHOULDER,4,0.4608471989631653,0.5498943328857422,-0.10637050867080688
20.0,LEFT_ELBOW,5,0.44518470764160156,0.6430115103721619,-0.07511742413043976
20.0,LEFT_WRIST,6,0.4330415725708008,0.7285646796226501,-0.14508740603923798
20.0,RIGHT_HIP,7,0.3841657042503357,0.6809316277503967,-0.023055365309119225
20.0,RIGHT_KNEE,8,0.37717679142951965,0.8046844601631165,-0.03685479238629341
20.0,RIGHT_ANKLE,9,0.3702978789806366,0.9238137006759644,0.06684381514787674
20.0,LEFT_HIP,10,0.42330068349838257,0.6869990229606628,0.023017602041363716
20.0,LEFT_KNEE,11,0.4396134316921234,0.8108123540878296,-0.0017342278733849525
20.0,LEFT_ANKLE,12,0.4552975296974182,0.9387877583503723,0.0940602496266365
21.0,NOSE,0,0.4637645184993744,0.4726051390171051,-0.2492024004459381
21.0,RIGHT_SHOULDER,1,0.3958929181098938,0.5080493688583374,-0.17369988560676575
21.0,RIGHT_ELBOW,2,0.3709515929222107,0.586540699005127,-0.1595795452594757
21.0,RIGHT_WRIST,3,0.3660666346549988,0.6768584847450256,-0.18906021118164062
21.0,LEFT_SHOULDER,4,0.4600884020328522,0.548943817615509,-0.10415961593389511
21.0,LEFT_ELBOW,5,0.44508394598960876,0.6415093541145325,-0.07277894020080566
21.0,LEFT_WRIST,6,0.43304863572120667,0.7267903685569763,-0.14069630205631256
21.0,RIGHT_HIP,7,0.3840070366859436,0.6807088255882263,-0.022587144747376442
21.0,RIGHT_KNEE,8,0.37716740369796753,0.8047322034835815,-0.03480072692036629
21.0,RIGHT_ANKLE,9,0.37012481689453125,0.9238004088401794,0.06567499786615372
21.0,LEFT_HIP,10,0.4232516288757324,0.6866893172264099,0.02254829928278923
21.0,LEFT_KNEE,11,0.43875807523727417,0.8107209801673889,0.0016913984436541796
21.0,LEFT_ANKLE,12,0.45514434576034546,0.9383732080459595,0.09358390420675278
22.0,NOSE,0,0.46274057030677795,0.47173741459846497,-0.23437125980854034
22.0,RIGHT_SHOULDER,1,0.395120233297348,0.5077514052391052,-0.16529186069965363
22.0,RIGHT_ELBOW,2,0.37034839391708374,0.5865206122398376,-0.14982415735721588
22.0,RIGHT_WRIST,3,0.365336537361145,0.6769471764564514,-0.17815998196601868
22.0,LEFT_SHOULDER,4,0.4592927396297455,0.5475689172744751,-0.09732739627361298
22.0,LEFT_ELBOW,5,0.4444344639778137,0.6413674354553223,-0.06830677390098572
22.0,LEFT_WRIST,6,0.432760089635849,0.7263559103012085,-0.13792507350444794
22.0,RIGHT_HIP,7,0.38370251655578613,0.6806632280349731,-0.022617576643824577
22.0,RIGHT_KNEE,8,0.3771814703941345,0.8041926026344299,-0.041030362248420715
22.0,RIGHT_ANKLE,9,0.37002816796302795,0.923168420791626,0.06205077841877937
22.0,LEFT_HIP,10,0.4228566586971283,0.6866281032562256,0.022579628974199295
22.0,LEFT_KNEE,11,0.4378483295440674,0.8104860782623291,0.0018774435156956315
22.0,LEFT_ANKLE,12,0.4550105929374695,0.9382344484329224,0.09183690696954727
23.0,NOSE,0,0.4616401791572571,0.47003254294395447,-0.2299359142780304
23.0,RIGHT_SHOULDER,1,0.3943943679332733,0.5075188279151917,-0.1560957431793213
23.0,RIGHT_ELBOW,2,0.3696025609970093,0.5864859819412231,-0.13707327842712402
23.0,RIGHT_WRIST,3,0.3646513819694519,0.6762038469314575,-0.1656879484653473
23.0,LEFT_SHOULDER,4,0.4586311876773834,0.5470269918441772,-0.09795574098825455
23.0,LEFT_ELBOW,5,0.4443231225013733,0.6410804986953735,-0.06876153498888016
23.0,LEFT_WRIST,6,0.4326300024986267,0.7251584529876709,-0.13884074985980988
23.0,RIGHT_HIP,7,0.38363149762153625,0.6806243062019348,-0.020403975620865822
23.0,RIGHT_KNEE,8,0.3771969676017761,0.8034136295318604,-0.03764284402132034
23.0,RIGHT_ANKLE,9,0.3699713945388794,0.9225003719329834,0.06252994388341904
23.0,LEFT_HIP,10,0.42268985509872437,0.6864631175994873,0.02036268264055252
23.0,LEFT_KNEE,11,0.4375079572200775,0.8098534345626831,0.0014992294600233436
23.0,LEFT_ANKLE,12,0.4549708366394043,0.9380943179130554,0.08426973968744278
24.0,NOSE,0,0.46081018447875977,0.4698109030723572,-0.23039376735687256
24.0,RIGHT_SHOULDER,1,0.39354240894317627,0.507250189781189,-0.15840521454811096
24.0,RIGHT_ELBOW,2,0.3684556186199188,0.5865206122398376,-0.140296071767807
24.0,RIGHT_WRIST,3,0.36399930715560913,0.675463855266571,-0.16812410950660706
24.0,LEFT_SHOULDER,4,0.4580744802951813,0.5461559295654297,-0.09834788739681244
24.0,LEFT_ELBOW,5,0.44427093863487244,0.6409196257591248,-0.06950953602790833
24.0,LEFT_WRIST,6,0.432611882686615,0.7233960628509521,-0.1394633948802948
24.0,RIGHT_HIP,7,0.383770227432251,0.6806984543800354,-0.02062224969267845
24.0,RIGHT_KNEE,8,0.3776039183139801,0.8032211065292358,-0.038995154201984406
24.0,RIGHT_ANKLE,9,0.36994677782058716,0.9222359657287598,0.05594316124916077
24.0,LEFT_HIP,10,0.42269715666770935,0.6862949132919312,0.020582009106874466
24.0,LEFT_KNEE,11,0.43744340538978577,0.808751106262207,0.0021005794405937195
24.0,LEFT_ANKLE,12,0.4549557566642761,0.9379579424858093,0.08043482899665833
25.0,NOSE,0,0.4603169560432434,0.4690161347389221,-0.23096363246440887
25.0,RIGHT_SHOULDER,1,0.3927399218082428,0.5066172480583191,-0.15965943038463593
25.0,RIGHT_ELBOW,2,0.3675696849822998,0.5863129496574402,-0.14118283987045288
25.0,RIGHT_WRIST,3,0.3633500933647156,0.6750394105911255,-0.1692630648612976
